run,final_capital,total_return_pct,max_drawdown_pct,max_consec_losses
531,10716.53,7.17,-2.0,5
532,10411.97,4.12,-1.99,2
533,10099.78,1.0,-4.18,4
534,10750.14,7.5,-4.15,4
535,9832.44,-1.68,-4.27,3
536,9935.93,-0.64,-6.17,7
537,9559.6,-4.4,-7.64,8
538,10166.68,1.67,-3.32,4
539,10445.77,4.46,-2.66,3
540,9976.0,-0.24,-2.8,5
541,9676.02,-3.24,-3.58,3
542,10487.19,4.87,-2.21,3
543,9217.15,-7.83,-9.31,5
544,9828.9,-1.71,-3.94,5
545,9227.55,-7.72,-11.32,13
546,9653.37,-3.47,-4.11,4
547,9645.4,-3.55,-5.17,6
548,10149.78,1.5,-3.96,8
549,9645.29,-3.55,-7.06,6
550,10057.34,0.57,-6.12,8
551,9888.94,-1.11,-5.51,8
552,10032.13,0.32,-3.8,4
553,9684.68,-3.15,-6.58,7
554,10625.05,6.25,-2.93,4
555,9471.58,-5.28,-6.3,7
556,10311.54,3.12,-2.7,4
557,9987.09,-0.13,-3.64,3
558,10678.88,6.79,-2.21,3
559,11313.24,13.13,-1.65,2
560,10252.88,2.53,-2.53,4
561,10206.39,2.06,-1.99,2
562,10070.56,0.71,-4.01,3
563,9858.15,-1.42,-7.5,8
564,9751.62,-2.48,-4.0,6
565,9954.25,-0.46,-4.15,5
566,10016.74,0.17,-4.06,6
567,9901.07,-0.99,-5.7,3
568,9842.43,-1.58,-5.75,4
569,10429.69,4.3,-1.9,4
570,10337.93,3.38,-2.58,2
571,10191.12,1.91,-4.58,6
572,9754.33,-2.46,-5.43,5
573,10375.93,3.76,-2.06,2
574,10291.73,2.92,-3.0,4
575,9885.2,-1.15,-4.2,5
576,10430.54,4.31,-2.53,3
577,9306.23,-6.94,-8.37,7
578,10290.75,2.91,-4.59,5
579,10591.57,5.92,-2.34,3
580,10338.32,3.38,-2.64,3
581,10345.91,3.46,-2.35,4
582,10465.92,4.66,-2.58,3
583,10010.98,0.11,-4.74,5
584,9903.17,-0.97,-6.99,11
585,9653.84,-3.46,-7.26,13
586,10761.97,7.62,-1.9,4
587,9460.53,-5.39,-5.72,5
588,10125.84,1.26,-3.32,4
589,10497.54,4.98,-2.39,2
590,10175.44,1.75,-3.21,3
591,10025.66,0.26,-3.5,5
592,10653.72,6.54,-1.33,1
593,10410.78,4.11,-2.74,3
594,10163.65,1.64,-2.74,4
595,9998.66,-0.01,-4.7,4
596,10607.68,6.08,-1.99,2
597,10602.61,6.03,-2.45,3
598,9540.57,-4.59,-4.59,4
599,9225.51,-7.74,-7.87,8
600,10201.14,2.01,-3.19,5
601,10520.17,5.2,-1.75,2
602,10038.65,0.39,-2.49,5
603,10079.56,0.8,-3.53,6
604,9431.31,-5.69,-6.94,8
605,9798.07,-2.02,-4.74,4
606,9993.44,-0.07,-5.3,6
607,10031.99,0.32,-3.99,4
608,10410.68,4.11,-2.97,3
609,10851.88,8.52,-1.54,2
610,10688.91,6.89,-1.99,3
611,10731.63,7.32,-3.33,5
612,10899.0,8.99,-1.59,2
613,10037.41,0.37,-4.63,6
614,10619.89,6.2,-2.74,4
615,10025.36,0.25,-3.2,6
616,9942.58,-0.57,-6.29,6
617,9990.19,-0.1,-4.55,5
618,9729.73,-2.7,-6.16,8
619,10332.18,3.32,-3.59,4
620,10326.95,3.27,-3.84,5
621,10248.77,2.49,-2.4,3
622,10496.45,4.96,-3.15,4
623,9728.53,-2.71,-5.09,7
624,10563.51,5.64,-3.84,5
625,10456.65,4.57,-2.17,3
626,10209.64,2.1,-3.35,4
627,10144.14,1.44,-3.5,4
628,9135.06,-8.65,-9.29,12
629,10711.29,7.11,-1.61,4
630,10403.28,4.03,-2.49,4
631,10020.83,0.21,-3.94,4
632,10244.95,2.45,-4.52,5
633,10019.79,0.2,-3.25,3
634,8965.73,-10.34,-10.34,9
635,10109.74,1.1,-3.46,4
636,10333.72,3.34,-3.53,4
637,10474.46,4.74,-4.02,4
638,10785.51,7.86,-3.28,2
639,9669.85,-3.3,-8.67,7
640,9693.66,-3.06,-3.63,4
641,10377.8,3.78,-3.55,4
642,10342.03,3.42,-5.11,4
643,9561.15,-4.39,-8.33,11
644,9699.88,-3.0,-4.3,4
645,9814.1,-1.86,-5.17,5
646,9231.55,-7.68,-7.68,10
647,10152.7,1.53,-4.08,4
648,9603.33,-3.97,-7.44,4
649,10329.2,3.29,-4.93,6
650,9726.1,-2.74,-3.95,7
651,9785.76,-2.14,-4.86,6
652,10127.94,1.28,-4.42,6
653,10160.69,1.61,-5.08,6
654,10881.75,8.82,-1.33,1
655,9301.84,-6.98,-8.53,9
656,10339.27,3.39,-4.21,4
657,9374.34,-6.26,-7.95,8
658,9784.09,-2.16,-6.28,9
659,10432.01,4.32,-2.97,3
660,10080.65,0.81,-4.74,5
661,9605.31,-3.95,-7.77,13
662,9568.4,-4.32,-5.66,6
663,10533.18,5.33,-2.85,4
664,10109.03,1.09,-2.49,4
665,9217.55,-7.82,-7.82,7
666,9667.08,-3.33,-6.41,5
667,10272.12,2.72,-2.34,3
668,10207.65,2.08,-3.31,4
669,10837.95,8.38,-3.77,3
670,10299.26,2.99,-2.4,4
671,9610.19,-3.9,-5.89,4
672,9750.62,-2.49,-2.81,3
673,9933.61,-0.66,-3.93,3
674,9691.73,-3.08,-6.35,9
675,10473.77,4.74,-2.58,3
676,9435.11,-5.65,-7.3,5
677,10543.44,5.43,-2.63,2
678,9135.18,-8.65,-9.73,6
679,10604.73,6.05,-1.99,2
680,9647.98,-3.52,-6.9,6
681,10160.04,1.6,-3.67,5
682,10377.8,3.78,-4.03,6
683,10150.75,1.51,-3.31,4
684,9801.59,-1.98,-5.18,6
685,9581.17,-4.19,-5.61,5
686,9758.52,-2.41,-4.28,5
687,10577.64,5.78,-3.22,4
688,10008.6,0.09,-4.46,4
689,10322.61,3.23,-5.3,3
690,10642.8,6.43,-2.53,3
691,9880.59,-1.19,-4.23,4
692,9521.75,-4.78,-6.25,6
693,10031.53,0.32,-2.26,4
694,10216.05,2.16,-4.0,4
695,9845.53,-1.54,-2.53,3
696,10314.66,3.15,-1.99,2
697,10445.57,4.46,-3.25,5
698,9916.25,-0.84,-5.86,3
699,9747.89,-2.52,-5.39,8
700,10503.56,5.04,-2.4,3
701,9790.81,-2.09,-3.16,4
702,9246.76,-7.53,-9.62,8
703,10516.53,5.17,-2.24,3
704,9884.83,-1.15,-5.69,5
705,10164.64,1.65,-3.5,6
706,11361.16,13.61,-3.19,4
707,10390.94,3.91,-3.08,4
708,10044.71,0.45,-3.59,7
709,9628.52,-3.71,-5.06,7
710,10237.07,2.37,-2.93,4
711,10412.74,4.13,-3.7,5
712,9784.66,-2.15,-5.17,6
713,10497.24,4.97,-3.37,4
714,10319.95,3.2,-3.3,4
715,10688.15,6.88,-2.31,3
716,10298.45,2.98,-3.19,3
717,10445.3,4.45,-2.08,4
718,9999.08,-0.01,-4.47,3
719,9916.98,-0.83,-3.11,3
720,9479.69,-5.2,-6.4,5
721,10170.46,1.7,-2.98,2
722,10158.66,1.59,-3.87,3
723,10139.78,1.4,-3.31,4
724,9837.89,-1.62,-6.98,9
725,9860.31,-1.4,-5.75,8
726,9710.2,-2.9,-6.2,5
727,10710.88,7.11,-2.87,4
728,9929.23,-0.71,-5.43,6
729,10428.36,4.28,-3.42,3
730,9754.77,-2.45,-4.79,4
731,10043.55,0.44,-3.57,4
732,9749.15,-2.51,-4.01,4
733,10526.25,5.26,-2.45,2
734,10422.53,4.23,-2.75,5
735,9569.63,-4.3,-6.01,6
736,9928.92,-0.71,-4.09,5
737,10409.04,4.09,-1.99,3
738,10294.94,2.95,-2.17,3
739,9885.46,-1.15,-2.88,6
740,9754.08,-2.46,-5.39,5
741,9964.16,-0.36,-3.19,4
742,9482.56,-5.17,-7.57,5
743,10288.37,2.88,-3.0,4
744,10318.24,3.18,-3.55,4
745,10405.45,4.05,-1.67,2
746,9565.13,-4.35,-7.7,15
747,11436.94,14.37,-1.35,2
748,10067.08,0.67,-4.17,4
749,10439.11,4.39,-2.93,4
750,10034.03,0.34,-2.97,3
