run,final_capital,total_return_pct,max_drawdown_pct,max_consec_losses
576,15322.67,53.23,-10.46,7
577,20379.06,103.79,-13.51,8
578,17777.76,77.78,-11.06,11
579,16581.42,65.81,-9.97,7
580,21193.73,111.94,-12.43,11
581,17291.44,72.91,-10.05,10
582,16327.09,63.27,-11.19,6
583,19130.41,91.3,-11.66,8
584,16263.22,62.63,-11.57,6
585,17975.72,79.76,-7.52,7
586,12657.18,26.57,-11.83,9
587,14607.58,46.08,-13.91,9
588,18793.34,87.93,-11.07,7
589,17558.41,75.58,-11.79,8
590,19240.62,92.41,-9.37,5
591,19678.28,96.78,-8.02,7
592,18732.52,87.33,-8.73,7
593,22070.67,120.71,-7.15,7
594,21774.31,117.74,-9.66,6
595,20517.03,105.17,-6.46,6
596,17306.91,73.07,-8.35,6
597,24722.21,147.22,-16.24,11
598,15407.4,54.07,-9.52,5
599,16547.79,65.48,-11.07,8
600,21801.48,118.01,-11.41,9
601,13462.41,34.62,-11.92,7
602,19476.43,94.76,-9.7,8
603,23941.08,139.41,-10.19,9
604,20507.43,105.07,-12.84,9
605,23390.48,133.9,-9.72,7
606,14936.44,49.36,-17.34,8
607,32168.53,221.69,-7.01,7
608,11440.58,14.41,-16.44,9
609,17476.21,74.76,-11.75,11
610,23684.79,136.85,-10.88,6
611,21221.36,112.21,-7.97,9
612,17587.94,75.88,-12.14,10
613,15861.42,58.61,-10.36,9
614,22801.48,128.01,-11.33,8
615,29960.11,199.6,-7.67,8
616,22967.62,129.68,-8.67,8
617,23422.69,134.23,-7.99,7
618,22445.8,124.46,-4.86,5
619,13094.58,30.95,-17.67,9
620,26011.75,160.12,-9.81,6
621,17862.34,78.62,-16.74,8
622,24236.65,142.37,-8.68,8
623,29105.13,191.05,-8.35,7
624,17322.81,73.23,-8.73,8
625,17120.1,71.2,-16.86,9
626,13931.83,39.32,-8.46,8
627,9423.92,-5.76,-23.28,8
628,14332.47,43.32,-12.57,10
